,model,features,pcs,init_type,nl_type,score,lower,upper
0,expansion,3,False,kaiming_uniform,relu,tensor(0.1838),0.09149043262004852,0.29813772439956665
1,expansion,30,False,kaiming_uniform,relu,tensor(0.5348),0.4167305827140808,0.6498456001281738
2,expansion,300,False,kaiming_uniform,relu,tensor(0.5651),0.4516916275024414,0.6720348596572876
