,model,features,pcs,init_type,nl_type,score,lower,upper
0,expansion,3,False,kaiming_uniform,relu,tensor(0.5669),0.4348486661911011,0.7014044523239136
1,expansion,30,False,kaiming_uniform,relu,tensor(0.5996),0.5255427360534668,0.6701045036315918
2,expansion,300,False,kaiming_uniform,relu,tensor(0.6202),0.5661139488220215,0.6794986724853516
